days,region,temperature,rainfall,daylight,weeks
2019-05-06,Sinan,11.7,0,12,19
2019-05-06,Goheung,14.1,0,12,19
2019-05-06,Gochang,12,0,12,19
2019-05-06,Andong,13.6,0,9,19
2019-05-06,Uiseong,13.7,0,10,19
2019-05-07,Sinan,13.4,0,12,19
2019-05-07,Goheung,12.6,0,12,19
2019-05-07,Gochang,12,0,12,19
2019-05-07,Andong,13.2,0,13,19
2019-05-07,Uiseong,12.9,0,13,19
2019-05-08,Sinan,14.5,0,8,19
2019-05-08,Goheung,14.3,0,7,19
2019-05-08,Gochang,13.2,0,6,19
2019-05-08,Andong,16,0,11,19
2019-05-08,Uiseong,15.1,0,10,19
2019-05-09,Sinan,15.4,0,10,19
2019-05-09,Goheung,16,0,7,19
2019-05-09,Gochang,14.7,0,11,19
2019-05-09,Andong,17.7,0,12,19
2019-05-09,Uiseong,16.4,0,12,19
2019-05-10,Sinan,15.1,0,11,19
2019-05-10,Goheung,16.2,0,10,19
2019-05-10,Gochang,15.2,0,11,19
2019-05-10,Andong,18,0,12,19
2019-05-10,Uiseong,17,0,13,19
2019-05-11,Sinan,15.6,0,11,19
2019-05-11,Goheung,16.8,0,11,19
2019-05-11,Gochang,16,0,12,19
2019-05-11,Andong,19.9,0,12,19
2019-05-11,Uiseong,19.3,0,13,19
2019-05-12,Sinan,17.3,0,9,20
2019-05-12,Goheung,18.2,0,11,20
2019-05-12,Gochang,18.1,0,12,20
2019-05-12,Andong,18.8,0,12,20
2019-05-12,Uiseong,17.9,0,12,20
2019-05-13,Sinan,16.7,0,9,20
2019-05-13,Goheung,16.8,0,9,20
2019-05-13,Gochang,18.6,0,10,20
2019-05-13,Andong,18.2,0,10,20
2019-05-13,Uiseong,18.4,0,10,20
2019-05-14,Sinan,17.6,0,8,20
2019-05-14,Goheung,20,0.2,9,20
2019-05-14,Gochang,20,0,10,20
2019-05-14,Andong,21,0,12,20
2019-05-14,Uiseong,21.6,0.2,12,20
2019-05-15,Sinan,19.8,0,9,20
2019-05-15,Goheung,19.6,0,11,20
2019-05-15,Gochang,20.8,0,9,20
2019-05-15,Andong,21.2,0,10,20
2019-05-15,Uiseong,21.9,0,11,20
2019-05-16,Sinan,19.5,0,10,20
2019-05-16,Goheung,19.6,0,8,20
2019-05-16,Gochang,21.7,0,11,20
2019-05-16,Andong,21.9,0,10,20
2019-05-16,Uiseong,22.1,0,10,20
2019-05-17,Sinan,17.9,28.1,4,20
2019-05-17,Goheung,18.9,3.7,6,20
2019-05-17,Gochang,20.7,8.1,4,20
2019-05-17,Andong,22,0,7,20
2019-05-17,Uiseong,22.1,0,6,20
2019-05-18,Sinan,16.5,5.7,1,20
2019-05-18,Goheung,17.3,80.7,0,20
2019-05-18,Gochang,19.2,24.7,0,20
2019-05-18,Andong,17.5,18.1,0,20
2019-05-18,Uiseong,18.8,16.5,0,20
2019-05-19,Sinan,16.1,0.2,0,21
2019-05-19,Goheung,18.6,12.1,0,21
2019-05-19,Gochang,21.3,0.7,1,21
2019-05-19,Andong,19.2,5.2,1,21
2019-05-19,Uiseong,20.2,2.5,2,21
2019-05-20,Sinan,15.1,1.3,9,21
2019-05-20,Goheung,16.4,0,6,21
2019-05-20,Gochang,15.4,3.7,8,21
2019-05-20,Andong,16.8,3.9,7,21
2019-05-20,Uiseong,17.7,1.5,6,21
2019-05-21,Sinan,18.5,0,12,21
2019-05-21,Goheung,15.4,0,12,21
2019-05-21,Gochang,16.2,0,13,21
2019-05-21,Andong,16.2,0,13,21
2019-05-21,Uiseong,15.5,0,13,21
2019-05-22,Sinan,17.8,0,12,21
2019-05-22,Goheung,17.9,0,12,21
2019-05-22,Gochang,19,0,13,21
2019-05-22,Andong,18.7,0,13,21
2019-05-22,Uiseong,17.6,0,13,21
2019-05-23,Sinan,21,0,12,21
2019-05-23,Goheung,20.6,0,11,21
2019-05-23,Gochang,21.6,0,12,21
2019-05-23,Andong,19.8,0,13,21
2019-05-23,Uiseong,19.2,0,13,21
2019-05-24,Sinan,25.6,0,12,21
2019-05-24,Goheung,22.1,0,10,21
2019-05-24,Gochang,22.2,0,12,21
2019-05-24,Andong,22.8,0,13,21
2019-05-24,Uiseong,22.4,0,13,21
2019-05-25,Sinan,17.6,0,4,21
2019-05-25,Goheung,21.3,0,7,21
2019-05-25,Gochang,21.4,0,7,21
2019-05-25,Andong,23.5,0,11,21
2019-05-25,Uiseong,23,0,9,21
2019-05-26,Sinan,18.7,13.1,2,22
2019-05-26,Goheung,21.2,0,6,22
2019-05-26,Gochang,22.6,0.9,7,22
2019-05-26,Andong,24.2,0,11,22
2019-05-26,Uiseong,24.3,0,10,22
2019-05-27,Sinan,17,31.5,1,22
2019-05-27,Goheung,19,39.6,0,22
2019-05-27,Gochang,16.9,24.5,0,22
2019-05-27,Andong,18.6,22.3,0,22
2019-05-27,Uiseong,20.3,18,0,22
2019-05-28,Sinan,17.2,0,7,22
2019-05-28,Goheung,17.6,0,9,22
2019-05-28,Gochang,15.4,0,8,22
2019-05-28,Andong,17.1,0,8,22
2019-05-28,Uiseong,17.3,0,11,22
2019-05-29,Sinan,20.5,0,12,22
2019-05-29,Goheung,19.4,0,11,22
2019-05-29,Gochang,17.9,0,13,22
2019-05-29,Andong,19.5,0,13,22
2019-05-29,Uiseong,18.5,0,13,22
2019-05-30,Sinan,19.1,0,5,22
2019-05-30,Goheung,20.3,0,6,22
2019-05-30,Gochang,19.2,0.1,5,22
2019-05-30,Andong,19.9,0,10,22
2019-05-30,Uiseong,20.1,0,9,22
2019-05-31,Sinan,16.8,0.5,9,22
2019-05-31,Goheung,16,4.3,5,22
2019-05-31,Gochang,16.9,1.2,9,22
2019-05-31,Andong,19,0,11,22
2019-05-31,Uiseong,19.4,1,10,22
2019-06-01,Sinan,16.8,0,6,22
2019-06-01,Goheung,17.8,0,6,22
2019-06-01,Gochang,17.6,0,10,22
2019-06-01,Andong,18.2,0,10,22
2019-06-01,Uiseong,18.3,0,9,22
2019-06-02,Sinan,19.1,0,12,23
2019-06-02,Goheung,19.1,0,8,23
2019-06-02,Gochang,19.4,0,12,23
2019-06-02,Andong,20.4,0,13,23
2019-06-02,Uiseong,20.5,0,13,23
2019-06-03,Sinan,19.8,0,11,23
2019-06-03,Goheung,20.1,0,10,23
2019-06-03,Gochang,20.8,0,12,23
2019-06-03,Andong,22.4,0,13,23
2019-06-03,Uiseong,22,0,13,23
2019-06-04,Sinan,19.9,0,12,23
2019-06-04,Goheung,22.1,0,10,23
2019-06-04,Gochang,21.5,0,12,23
2019-06-04,Andong,24.1,0,12,23
2019-06-04,Uiseong,24.3,0,12,23
2019-06-05,Sinan,18.7,0,5,23
2019-06-05,Goheung,23.5,0,10,23
2019-06-05,Gochang,21.4,0,12,23
2019-06-05,Andong,24.6,0,13,23
2019-06-05,Uiseong,24.9,0,13,23
2019-06-06,Sinan,17.4,76.7,0,23
2019-06-06,Goheung,20.4,48.1,3,23
2019-06-06,Gochang,20.8,13.6,0,23
2019-06-06,Andong,22.7,16,4,23
2019-06-06,Uiseong,24,12.5,2,23
2019-06-07,Sinan,16.9,0.7,1,23
2019-06-07,Goheung,19.5,8.2,1,23
2019-06-07,Gochang,18.9,2.7,0,23
2019-06-07,Andong,18.6,19.5,0,23
2019-06-07,Uiseong,19.5,19,0,23
2019-06-08,Sinan,18.5,0,10,23
2019-06-08,Goheung,19.4,0.8,4,23
2019-06-08,Gochang,19.4,0,3,23
2019-06-08,Andong,20.9,0,10,23
2019-06-08,Uiseong,21.3,0,11,23
2019-06-09,Sinan,17.9,0.3,8,24
2019-06-09,Goheung,18.3,0,6,24
2019-06-09,Gochang,20,0,7,24
2019-06-09,Andong,18.4,0,10,24
2019-06-09,Uiseong,19.5,0,9,24
2019-06-10,Sinan,17.8,0,8,24
2019-06-10,Goheung,18.6,1.6,1,24
2019-06-10,Gochang,19,0,0,24
2019-06-10,Andong,18.1,0,3,24
2019-06-10,Uiseong,19,0,2,24
2019-06-11,Sinan,18.7,0,9,24
2019-06-11,Goheung,18.3,0,2,24
2019-06-11,Gochang,18.6,0,5,24
2019-06-11,Andong,18.1,0,11,24
2019-06-11,Uiseong,19.6,0,11,24
2019-06-12,Sinan,19.1,0,10,24
2019-06-12,Goheung,19,0,5,24
2019-06-12,Gochang,19.4,0,7,24
2019-06-12,Andong,19.7,0,11,24
2019-06-12,Uiseong,20.3,0,9,24
2019-06-13,Sinan,18.7,0,9,24
2019-06-13,Goheung,18.7,0,8,24
2019-06-13,Gochang,20.4,0,10,24
2019-06-13,Andong,22,0,12,24
2019-06-13,Uiseong,22,0,12,24
2019-06-14,Sinan,18.6,3.1,1,24
2019-06-14,Goheung,18.9,5.6,0,24
2019-06-14,Gochang,20,0,0,24
2019-06-14,Andong,20.4,0,2,24
2019-06-14,Uiseong,20,0,0,24
2019-06-15,Sinan,19.6,0,11,24
2019-06-15,Goheung,20.6,0,11,24
2019-06-15,Gochang,19.1,0,9,24
2019-06-15,Andong,20.5,0.5,7,24
2019-06-15,Uiseong,21.3,0.5,7,24
2019-06-16,Sinan,19.6,0,11,25
2019-06-16,Goheung,20.7,0,8,25
2019-06-16,Gochang,19.4,0,11,25
2019-06-16,Andong,19.6,0,8,25
2019-06-16,Uiseong,20.8,0,7,25
2019-06-17,Sinan,19,0,10,25
2019-06-17,Goheung,20.9,0,9,25
2019-06-17,Gochang,20.2,0,10,25
2019-06-17,Andong,22,0,10,25
2019-06-17,Uiseong,22.9,0,10,25
2019-06-18,Sinan,19.3,0,4,25
2019-06-18,Goheung,20.6,0,4,25
2019-06-18,Gochang,21.7,0,5,25
2019-06-18,Andong,21.4,0,5,25
2019-06-18,Uiseong,21.9,0,5,25
2019-06-19,Sinan,19.9,0,7,25
2019-06-19,Goheung,21.8,0,8,25
2019-06-19,Gochang,22,0,9,25
2019-06-19,Andong,22.7,0,6,25
2019-06-19,Uiseong,22.8,0,5,25
2019-06-20,Sinan,20.6,0,8,25
2019-06-20,Goheung,23.3,0,9,25
2019-06-20,Gochang,21.5,0,10,25
2019-06-20,Andong,24,0,12,25
2019-06-20,Uiseong,24.4,0,12,25
2019-06-21,Sinan,21,0,11,25
2019-06-21,Goheung,23.3,0,10,25
2019-06-21,Gochang,21.4,0,12,25
2019-06-21,Andong,23.7,0.5,13,25
2019-06-21,Uiseong,24.6,0.5,11,25
2019-06-22,Sinan,20.3,0,2,25
2019-06-22,Goheung,21.1,0,6,25
2019-06-22,Gochang,21,1.3,3,25
2019-06-22,Andong,21.4,0,10,25
2019-06-22,Uiseong,22.5,0,7,25
2019-06-23,Sinan,20.5,0,9,26
2019-06-23,Goheung,20.6,0,4,26
2019-06-23,Gochang,22.4,0,10,26
2019-06-23,Andong,20.5,0,9,26
2019-06-23,Uiseong,21.5,0,10,26
2019-06-24,Sinan,21.4,0,12,26
2019-06-24,Goheung,21.9,0,6,26
2019-06-24,Gochang,22.7,0,10,26
2019-06-24,Andong,22.5,0,12,26
2019-06-24,Uiseong,23.5,0,11,26
2019-06-25,Sinan,21.8,0,12,26
2019-06-25,Goheung,21.5,0,11,26
2019-06-25,Gochang,23.6,0,9,26
2019-06-25,Andong,24.4,0,12,26
2019-06-25,Uiseong,24.4,0,9,26
2019-06-26,Sinan,19.3,25.7,1,26
2019-06-26,Goheung,20.1,99.1,0,26
2019-06-26,Gochang,20.9,17.5,0,26
2019-06-26,Andong,20.5,30.8,2,26
2019-06-26,Uiseong,20.9,24.5,2,26
2019-06-27,Sinan,21.5,0.1,2,26
2019-06-27,Goheung,24.5,3.6,6,26
2019-06-27,Gochang,22.9,0.5,4,26
2019-06-27,Andong,23.4,11,3,26
2019-06-27,Uiseong,24.2,14.5,1,26
2019-06-28,Sinan,20.9,0,9,26
2019-06-28,Goheung,22.8,0,9,26
2019-06-28,Gochang,22.5,0,7,26
2019-06-28,Andong,23.4,0,4,26
2019-06-28,Uiseong,24.8,0.1,4,26
2019-06-29,Sinan,20.3,92.5,0,26
2019-06-29,Goheung,21.3,99.7,0,26
2019-06-29,Gochang,21.3,39,0,26
2019-06-29,Andong,21.3,10.4,0,26
2019-06-29,Uiseong,22.6,29,0,26
2019-06-30,Sinan,21.4,0,2,27
2019-06-30,Goheung,23.9,0,2,27
2019-06-30,Gochang,22.9,0,3,27
2019-06-30,Andong,23.6,0,7,27
2019-06-30,Uiseong,24.6,0,6,27
2019-07-01,Sinan,20.4,15.5,0,27
2019-07-01,Goheung,22.7,0,0,27
2019-07-01,Gochang,22.2,2.6,1,27
2019-07-01,Andong,22.8,0,2,27
2019-07-01,Uiseong,23.1,0,1,27
2019-07-02,Sinan,21.8,0,7,27
2019-07-02,Goheung,23.6,0,10,27
2019-07-02,Gochang,23,0,10,27
2019-07-02,Andong,23.1,0,12,27
2019-07-02,Uiseong,23.4,0,11,27
2019-07-03,Sinan,21.5,0,6,27
2019-07-03,Goheung,22,0,4,27
2019-07-03,Gochang,22.4,0,4,27
2019-07-03,Andong,22.4,0,7,27
2019-07-03,Uiseong,22.8,0,8,27
2019-07-04,Sinan,22.4,0,11,27
2019-07-04,Goheung,23.6,0,10,27
2019-07-04,Gochang,23.6,0,11,27
2019-07-04,Andong,24.5,0,9,27
2019-07-04,Uiseong,24.5,0,10,27
2019-07-05,Sinan,22.8,0,9,27
2019-07-05,Goheung,23.5,0,7,27
2019-07-05,Gochang,24.7,0,10,27
2019-07-05,Andong,25.7,0,13,27
2019-07-05,Uiseong,25,0,13,27
2019-07-06,Sinan,22.2,0,12,27
2019-07-06,Goheung,23,0,11,27
2019-07-06,Gochang,25.3,0,13,27
2019-07-06,Andong,24.4,0,13,27
2019-07-06,Uiseong,24,0,14,27
2019-07-07,Sinan,20.1,1.6,3,28
2019-07-07,Goheung,22.3,0,6,28
2019-07-07,Gochang,22.9,4.1,6,28
2019-07-07,Andong,22.8,0,11,28
2019-07-07,Uiseong,22.9,0,7,28
2019-07-08,Sinan,22.4,0,9,28
2019-07-08,Goheung,21.9,1.2,3,28
2019-07-08,Gochang,22.6,0.6,7,28
2019-07-08,Andong,20.8,0,4,28
2019-07-08,Uiseong,22,0,5,28
2019-07-09,Sinan,21.8,0,5,28
2019-07-09,Goheung,22.4,0,1,28
2019-07-09,Gochang,22.6,0,3,28
2019-07-09,Andong,21.3,0,8,28
2019-07-09,Uiseong,21.4,0,2,28
2019-07-10,Sinan,20.3,7.5,0,28
2019-07-10,Goheung,20.8,31.8,0,28
2019-07-10,Gochang,20.3,14.4,0,28
2019-07-10,Andong,20.6,11.2,1,28
2019-07-10,Uiseong,21.3,11.5,0,28
2019-07-11,Sinan,21.9,0,4,28
2019-07-11,Goheung,22.2,0,1,28
2019-07-11,Gochang,20.6,0,0,28
2019-07-11,Andong,23,1.7,2,28
2019-07-11,Uiseong,24.1,0,1,28
2019-07-12,Sinan,21.5,0,8,28
2019-07-12,Goheung,23.5,0,9,28
2019-07-12,Gochang,22.2,0,4,28
2019-07-12,Andong,23.4,0,5,28
2019-07-12,Uiseong,24.2,0,6,28
2019-07-13,Sinan,22,0,4,28
2019-07-13,Goheung,21.9,0.2,1,28
2019-07-13,Gochang,22.7,0,5,28
2019-07-13,Andong,23.8,0,6,28
2019-07-13,Uiseong,24.2,0,6,28
2019-07-14,Sinan,23.5,0,8,29
2019-07-14,Goheung,23.2,0,6,29
2019-07-14,Gochang,23.9,0.1,8,29
2019-07-14,Andong,24.7,0,9,29
2019-07-14,Uiseong,24.9,1,7,29
2019-07-15,Sinan,21.4,0,0,29
2019-07-15,Goheung,23.1,0,4,29
2019-07-15,Gochang,23,13.9,2,29
2019-07-15,Andong,22.1,1.4,0,29
2019-07-15,Uiseong,22.9,1.5,1,29
2019-07-16,Sinan,22.2,0,10,29
2019-07-16,Goheung,23,0,8,29
2019-07-16,Gochang,23.4,2,5,29
2019-07-16,Andong,24.2,0,5,29
2019-07-16,Uiseong,23.7,0.1,3,29
2019-07-17,Sinan,21.7,20.2,7,29
2019-07-17,Goheung,23,25.3,6,29
2019-07-17,Gochang,25.1,1,7,29
2019-07-17,Andong,24.6,0,6,29
2019-07-17,Uiseong,24.7,0,6,29
2019-07-18,Sinan,21.3,25.6,0,29
2019-07-18,Goheung,22.4,9.1,0,29
2019-07-18,Gochang,23.8,23,0,29
2019-07-18,Andong,24.1,3.9,5,29
2019-07-18,Uiseong,24.4,6,1,29
2019-07-19,Sinan,22.5,3.3,2,29
2019-07-19,Goheung,23.7,98.6,0,29
2019-07-19,Gochang,25.5,2.2,0,29
2019-07-19,Andong,25.3,0,1,29
2019-07-19,Uiseong,25.6,0,0,29
2019-07-20,Sinan,22,10.8,0,29
2019-07-20,Goheung,23.8,168.2,0,29
2019-07-20,Gochang,24.3,64.4,0,29
2019-07-20,Andong,24.2,25.4,0,29
2019-07-20,Uiseong,25.3,27.5,0,29
2019-07-21,Sinan,24.7,0,7,30
2019-07-21,Goheung,24.4,8.3,2,30
2019-07-21,Gochang,24.8,16,2,30
2019-07-21,Andong,24.5,28.9,0,30
2019-07-21,Uiseong,25.3,33.5,0,30
2019-07-22,Sinan,22.5,0,0,30
2019-07-22,Goheung,25.4,0,4,30
2019-07-22,Gochang,27,0,6,30
2019-07-22,Andong,27.2,0,9,30
2019-07-22,Uiseong,27.4,0,9,30
2019-07-23,Sinan,22.8,0,0,30
2019-07-23,Goheung,26.2,0,8,30
2019-07-23,Gochang,27.6,0,10,30
2019-07-23,Andong,28.5,0,11,30
2019-07-23,Uiseong,28.7,0.2,9,30
2019-07-24,Sinan,22.7,0,0,30
2019-07-24,Goheung,25.7,0,1,30
2019-07-24,Gochang,27.1,0,0,30
2019-07-24,Andong,27,0,2,30
2019-07-24,Uiseong,27.2,0,0,30
2019-07-25,Sinan,23.2,0,0,30
2019-07-25,Goheung,26.5,0,2,30
2019-07-25,Gochang,27.8,2.9,2,30
2019-07-25,Andong,25.3,23.9,0,30
2019-07-25,Uiseong,26.3,17.5,0,30
2019-07-26,Sinan,-99,47.7,0,30
2019-07-26,Goheung,26.5,0,2,30
2019-07-26,Gochang,27.1,10.1,0,30
2019-07-26,Andong,26.9,3.8,2,30
2019-07-26,Uiseong,28,0.5,2,30
2019-07-27,Sinan,-99,13.6,0,30
2019-07-27,Goheung,26.1,14.2,0,30
2019-07-27,Gochang,26.5,14.5,0,30
2019-07-27,Andong,27.2,2.2,5,30
2019-07-27,Uiseong,27.5,2,3,30
2019-07-28,Sinan,-99,2.3,0,31
2019-07-28,Goheung,27.2,0,6,31
2019-07-28,Gochang,27.3,1.7,2,31
2019-07-28,Andong,26.2,4.3,2,31
2019-07-28,Uiseong,27.9,1.5,3,31
2019-07-29,Sinan,-99,0,1,31
2019-07-29,Goheung,27.1,0,9,31
2019-07-29,Gochang,28,0,9,31
2019-07-29,Andong,27.7,0,10,31
2019-07-29,Uiseong,28.6,0,11,31
2019-07-30,Sinan,-99,0,0,31
2019-07-30,Goheung,27.6,0,8,31
2019-07-30,Gochang,28.2,0,5,31
2019-07-30,Andong,28.4,0,10,31
2019-07-30,Uiseong,29.3,0,12,31
2019-07-31,Sinan,-99,0,0,31
2019-07-31,Goheung,27.5,0,9,31
2019-07-31,Gochang,28.4,0,9,31
2019-07-31,Andong,29,0,10,31
2019-07-31,Uiseong,29.5,0.5,11,31
2019-08-01,Sinan,25,0,7,31
2019-08-01,Goheung,27.1,0,8,31
2019-08-01,Gochang,28.4,0,9,31
2019-08-01,Andong,28.9,0,12,31
2019-08-01,Uiseong,29.9,0,12,31
2019-08-02,Sinan,24.9,0,8,31
2019-08-02,Goheung,27.7,0,9,31
2019-08-02,Gochang,28.2,0,10,31
2019-08-02,Andong,29.3,0,13,31
2019-08-02,Uiseong,29.7,0,13,31
2019-08-03,Sinan,25.9,0,8,31
2019-08-03,Goheung,27.5,0,6,31
2019-08-03,Gochang,28.1,0,7,31
2019-08-03,Andong,28.5,1.2,9,31
2019-08-03,Uiseong,29.5,11.5,9,31
2019-08-04,Sinan,25.6,0,10,32
2019-08-04,Goheung,27.2,0,7,32
2019-08-04,Gochang,27.3,1,7,32
2019-08-04,Andong,29,0,12,32
2019-08-04,Uiseong,29.5,0,10,32
2019-08-05,Sinan,25.2,0,11,32
2019-08-05,Goheung,27.6,0,9,32
2019-08-05,Gochang,28.1,0,9,32
2019-08-05,Andong,29.4,0,11,32
2019-08-05,Uiseong,29.8,0,8,32
2019-08-06,Sinan,26.8,0,10,32
2019-08-06,Goheung,27.6,0,7,32
2019-08-06,Gochang,28.4,0,9,32
2019-08-06,Andong,25.6,18.7,5,32
2019-08-06,Uiseong,26.1,11.5,3,32
2019-08-07,Sinan,25.7,0,8,32
2019-08-07,Goheung,27.1,0,10,32
2019-08-07,Gochang,28.6,1.4,9,32
2019-08-07,Andong,26.9,10,5,32
2019-08-07,Uiseong,27.9,8.5,6,32
2019-08-08,Sinan,25.7,0,10,32
2019-08-08,Goheung,27.8,0,9,32
2019-08-08,Gochang,27.5,7.9,5,32
2019-08-08,Andong,26.4,10.2,8,32
2019-08-08,Uiseong,28,5,7,32
2019-08-09,Sinan,26.7,0,9,32
2019-08-09,Goheung,27,0,5,32
2019-08-09,Gochang,28.6,0,9,32
2019-08-09,Andong,27.8,0,12,32
2019-08-09,Uiseong,28.8,0,10,32
2019-08-10,Sinan,25.6,0,7,32
2019-08-10,Goheung,27.8,0,11,32
2019-08-10,Gochang,29.1,0,9,32
2019-08-10,Andong,28,0,12,32
2019-08-10,Uiseong,28.5,0,12,32
2019-08-11,Sinan,24.8,28.8,1,33
2019-08-11,Goheung,27.4,4.2,2,33
2019-08-11,Gochang,28.3,27.3,3,33
2019-08-11,Andong,28.3,0,9,33
2019-08-11,Uiseong,29,0,9,33
2019-08-12,Sinan,25.6,0.1,1,33
2019-08-12,Goheung,27.8,0,2,33
2019-08-12,Gochang,27.8,40.3,1,33
2019-08-12,Andong,28.9,0,6,33
2019-08-12,Uiseong,29.5,0,7,33
2019-08-13,Sinan,25.7,0,5,33
2019-08-13,Goheung,28.3,0,7,33
2019-08-13,Gochang,28.6,0,8,33
2019-08-13,Andong,28.8,0,9,33
2019-08-13,Uiseong,29.6,0,10,33
2019-08-14,Sinan,26.1,0,8,33
2019-08-14,Goheung,29.9,0,8,33
2019-08-14,Gochang,28.6,0,9,33
2019-08-14,Andong,27.8,0,4,33
2019-08-14,Uiseong,29,0,3,33
2019-08-15,Sinan,25,0,1,33
2019-08-15,Goheung,27.4,2.5,3,33
2019-08-15,Gochang,26,0.9,2,33
2019-08-15,Andong,25.3,5.4,0,33
2019-08-15,Uiseong,26.7,8.5,0,33
2019-08-16,Sinan,25.1,1,9,33
2019-08-16,Goheung,26.5,0,8,33
2019-08-16,Gochang,25.7,0.6,5,33
2019-08-16,Andong,26.2,1.1,7,33
2019-08-16,Uiseong,27.2,0,5,33
2019-08-17,Sinan,25.1,3.7,8,33
2019-08-17,Goheung,26,0,11,33
2019-08-17,Gochang,26,7.4,7,33
2019-08-17,Andong,26.2,0,12,33
2019-08-17,Uiseong,27.4,0,11,33
2019-08-18,Sinan,24,0,12,34
2019-08-18,Goheung,26.1,0,10,34
2019-08-18,Gochang,24.5,0,11,34
2019-08-18,Andong,25.5,0,12,34
2019-08-18,Uiseong,26.2,0,11,34
2019-08-19,Sinan,23.4,0,11,34
2019-08-19,Goheung,24.8,0,7,34
2019-08-19,Gochang,24.5,0,10,34
2019-08-19,Andong,25,0,6,34
2019-08-19,Uiseong,25.4,0,4,34
2019-08-20,Sinan,24.8,0,11,34
2019-08-20,Goheung,26.2,0,5,34
2019-08-20,Gochang,26.3,0,7,34
2019-08-20,Andong,25.3,0,11,34
2019-08-20,Uiseong,26.3,0,9,34
2019-08-21,Sinan,24.6,1.7,6,34
2019-08-21,Goheung,25.8,29.4,1,34
2019-08-21,Gochang,26.3,34.4,1,34
2019-08-21,Andong,25.9,1.8,5,34
2019-08-21,Uiseong,26.5,10,3,34
2019-08-22,Sinan,25.4,9.6,10,34
2019-08-22,Goheung,26.8,20.7,5,34
2019-08-22,Gochang,26,85.5,5,34
2019-08-22,Andong,24.6,43.1,3,34
2019-08-22,Uiseong,25.6,51,2,34
2019-08-23,Sinan,24.5,0,2,34
2019-08-23,Goheung,24.9,0,1,34
2019-08-23,Gochang,24.3,0,5,34
2019-08-23,Andong,24,0,6,34
2019-08-23,Uiseong,23.9,0,5,34
2019-08-24,Sinan,24.2,0,6,34
2019-08-24,Goheung,23.2,0,6,34
2019-08-24,Gochang,22.7,0,4,34
2019-08-24,Andong,21.9,0,3,34
2019-08-24,Uiseong,22.3,0,2,34
2019-08-25,Sinan,23.1,0,3,35
2019-08-25,Goheung,22.3,0,1,35
2019-08-25,Gochang,21.6,2.1,1,35
2019-08-25,Andong,22.9,0,7,35
2019-08-25,Uiseong,23.5,0,9,35
2019-08-26,Sinan,22.6,0,3,35
2019-08-26,Goheung,22.8,0.1,3,35
2019-08-26,Gochang,24.3,0,10,35
2019-08-26,Andong,24,0,9,35
2019-08-26,Uiseong,24.4,0,11,35
2019-08-27,Sinan,22.9,20.8,0,35
2019-08-27,Goheung,22.8,29.8,0,35
2019-08-27,Gochang,22.6,21.2,0,35
2019-08-27,Andong,20.4,33.3,0,35
2019-08-27,Uiseong,21.9,14,0,35
2019-08-28,Sinan,22.5,1,2,35
2019-08-28,Goheung,23.1,0.2,0,35
2019-08-28,Gochang,23.4,0.5,2,35
2019-08-28,Andong,22,1.3,2,35
2019-08-28,Uiseong,23.1,2,1,35
2019-08-29,Sinan,22.9,0.3,0,35
2019-08-29,Goheung,21.2,2.8,0,35
2019-08-29,Gochang,22.5,1.4,0,35
2019-08-29,Andong,21.6,0,0,35
2019-08-29,Uiseong,22.1,9.5,0,35
2019-08-30,Sinan,23.3,0,12,35
2019-08-30,Goheung,22.4,0,11,35
2019-08-30,Gochang,22.5,0,9,35
2019-08-30,Andong,22.1,0,10,35
2019-08-30,Uiseong,22.7,0,9,35
2019-08-31,Sinan,22.9,0,6,35
2019-08-31,Goheung,22.1,0,8,35
2019-08-31,Gochang,22.4,4.6,9,35
2019-08-31,Andong,21.8,0,11,35
2019-08-31,Uiseong,21.7,0,10,35
2019-09-01,Sinan,20.9,0,1,36
2019-09-01,Goheung,21.4,2.9,0,36
2019-09-01,Gochang,21.7,0,2,36
2019-09-01,Andong,21.9,0,2,36
2019-09-01,Uiseong,22.2,0,2,36
2019-09-02,Sinan,20.6,3.2,1,36
2019-09-02,Goheung,21.1,35.8,0,36
2019-09-02,Gochang,21,2.2,0,36
2019-09-02,Andong,20.9,6.2,0,36
2019-09-02,Uiseong,21.1,18,0,36
2019-09-03,Sinan,21.2,1.2,0,36
2019-09-03,Goheung,22.6,43.3,0,36
2019-09-03,Gochang,23,2.3,0,36
2019-09-03,Andong,20.8,6.8,0,36
2019-09-03,Uiseong,22,5,0,36
2019-09-04,Sinan,21.4,13.1,0,36
2019-09-04,Goheung,23.8,3.4,0,36
2019-09-04,Gochang,24.9,10.5,1,36
2019-09-04,Andong,23.2,17.2,0,36
2019-09-04,Uiseong,24.3,15,0,36
2019-09-05,Sinan,21,22.2,0,36
2019-09-05,Goheung,24.5,11,1,36
2019-09-05,Gochang,23.9,24.7,0,36
2019-09-05,Andong,24.3,29.5,5,36
2019-09-05,Uiseong,25.4,4.5,5,36
2019-09-06,Sinan,22.6,11.5,0,36
2019-09-06,Goheung,25.3,9.8,1,36
2019-09-06,Gochang,25.3,2.2,1,36
2019-09-06,Andong,25.5,0,2,36
2019-09-06,Uiseong,26.1,0,1,36
2019-09-07,Sinan,22.7,41.5,0,36
2019-09-07,Goheung,24.6,22.9,1,36
2019-09-07,Gochang,24.7,16.6,2,36
2019-09-07,Andong,26.8,0.1,3,36
2019-09-07,Uiseong,28.1,0.4,3,36
